ImageId,Label
2997,8
2998,5
2999,1
3000,4
3001,7
3002,5
3003,2
3004,1
3005,5
3006,7
3007,8
3008,8
3009,5
3010,6
3011,8
3012,8
3013,8
3014,4
3015,4
3016,1
3017,7
3018,1
3019,2
3020,7
3021,8
3022,2
3023,4
3024,9
3025,4
3026,5
3027,9
3028,3
3029,6
3030,5
3031,8
3032,4
3033,1
3034,6
3035,3
3036,7
3037,0
3038,8
3039,0
3040,8
3041,3
3042,1
3043,2
3044,7
3045,4
3046,3
3047,8
3048,0
3049,4
3050,6
3051,5
3052,3
3053,1
3054,1
3055,7
3056,6
3057,6
3058,1
3059,0
3060,4
3061,2
3062,3
3063,3
3064,4
3065,9
3066,1
3067,9
3068,2
3069,4
3070,2
3071,6
3072,7
3073,6
3074,6
3075,3
3076,8
3077,8
3078,1
3079,8
3080,9
3081,0
3082,0
3083,9
3084,4
3085,7
3086,1
3087,1
3088,2
3089,9
3090,2
3091,4
3092,4
3093,0
3094,1
3095,3
3096,3
3097,8
3098,1
3099,9
3100,1
3101,5
3102,1
3103,8
3104,5
3105,1
3106,4
3107,7
3108,9
3109,1
3110,7
3111,6
3112,8
3113,9
3114,9
3115,2
3116,7
3117,3
3118,4
3119,0
3120,9
3121,7
3122,9
3123,9
3124,0
3125,7
3126,6
3127,5
3128,9
3129,4
3130,1
3131,6
3132,0
3133,4
3134,4
3135,5
3136,3
3137,3
3138,6
3139,5
3140,5
3141,1
3142,0
3143,9
3144,6
3145,2
3146,9
3147,1
3148,4
3149,8
3150,3
3151,5
3152,7
3153,1
3154,2
3155,7
3156,9
3157,0
3158,4
3159,1
3160,4
3161,9
3162,7
3163,0
3164,4
3165,3
3166,8
3167,1
3168,8
3169,1
3170,1
3171,3
3172,5
3173,1
3174,3
3175,1
3176,3
3177,2
3178,3
3179,2
3180,5
3181,3
3182,7
3183,8
3184,2
3185,9
3186,7
3187,4
3188,5
3189,8
3190,0
3191,1
3192,7
3193,0
3194,1
3195,9
3196,8
3197,3
3198,1
3199,7
3200,5
3201,9
3202,8
3203,8
3204,2
3205,4
3206,7
3207,3
3208,4
3209,4
3210,1
3211,9
3212,9
3213,9
3214,9
3215,5
3216,0
3217,0
3218,5
3219,2
3220,3
3221,7
3222,4
3223,4
3224,0
3225,8
3226,4
3227,2
3228,2
3229,9
3230,3
3231,4
3232,2
3233,9
3234,3
3235,5
3236,5
3237,9
3238,3
3239,8
3240,2
3241,8
3242,2
3243,1
3244,6
3245,3
3246,9
3247,3
3248,6
3249,9
3250,0
3251,9
3252,0
3253,4
3254,8
3255,3
3256,4
3257,0
3258,4
3259,5
3260,6
3261,7
3262,3
3263,1
3264,2
3265,6
3266,4
3267,7
3268,8
3269,3
3270,8
3271,4
3272,7
3273,2
3274,0
3275,9
3276,7
3277,8
3278,4
3279,4
3280,1
3281,1
3282,8
3283,5
3284,6
3285,9
3286,5
3287,6
3288,4
3289,3
3290,5
3291,9
3292,5
3293,9
3294,5
3295,2
3296,2
3297,5
3298,9
3299,2
3300,9
3301,8
3302,3
3303,7
3304,2
3305,1
3306,7
3307,1
3308,2
3309,6
3310,6
3311,0
3312,2
3313,4
3314,0
3315,3
3316,2
3317,9
3318,3
3319,1
3320,0
3321,0
3322,1
3323,8
3324,5
3325,3
3326,9
3327,7
3328,1
3329,6
3330,1
3331,8
3332,9
3333,8
3334,3
3335,6
3336,3
3337,4
3338,4
3339,2
3340,0
3341,2
3342,1
3343,5
3344,0
3345,1
3346,0
3347,7
3348,3
3349,5
3350,9
3351,5
3352,0
3353,2
3354,9
3355,2
3356,3
3357,2
3358,4
3359,6
3360,2
3361,5
3362,1
3363,1
3364,7
3365,2
3366,1
3367,5
3368,2
3369,3
3370,9
3371,1
3372,1
3373,1
3374,7
3375,8
3376,7
3377,6
3378,2
3379,3
3380,1
3381,3
3382,1
3383,2
3384,5
3385,6
3386,9
3387,7
3388,9
3389,5
3390,8
3391,9
3392,2
3393,5
3394,1
3395,7
3396,0
3397,1
3398,0
3399,5
3400,6
3401,9
3402,1
3403,0
3404,7
3405,1
3406,0
3407,8
3408,9
3409,9
3410,2
3411,6
3412,4
3413,7
3414,8
3415,4
3416,5
3417,9
3418,9
3419,4
3420,2
3421,1
3422,5
3423,0
3424,2
3425,4
3426,2
3427,0
3428,3
3429,2
3430,6
3431,8
3432,5
3433,2
3434,0
3435,9
3436,8
3437,7
3438,7
3439,7
3440,6
3441,2
3442,0
3443,0
3444,0
3445,8
3446,0
3447,7
3448,1
3449,2
3450,4
3451,7
3452,5
3453,6
3454,6
3455,4
3456,5
3457,1
3458,7
3459,6
3460,1
3461,1
3462,2
3463,7
3464,7
3465,8
3466,6
3467,1
3468,0
3469,1
3470,9
3471,3
3472,2
3473,8
3474,2
3475,3
3476,2
3477,9
3478,7
3479,5
3480,2
3481,3
3482,1
3483,0
3484,7
3485,0
3486,5
3487,1
3488,6
3489,8
3490,9
3491,0
3492,7
3493,5
3494,8
3495,1
3496,8
3497,3
3498,2
3499,9
3500,5
3501,6
3502,1
3503,9
3504,2
3505,4
3506,4
3507,6
3508,7
3509,1
3510,3
3511,8
3512,6
3513,2
3514,4
3515,5
3516,4
3517,0
3518,3
3519,7
3520,2
3521,3
3522,6
3523,0
3524,0
3525,7
3526,4
3527,8
3528,4
3529,4
3530,7
3531,9
3532,0
3533,3
3534,6
3535,8
3536,2
3537,9
3538,4
3539,3
3540,9
3541,0
3542,7
3543,3
3544,3
3545,4
3546,8
3547,9
3548,5
3549,9
3550,1
3551,4
3552,0
3553,6
3554,5
3555,4
3556,0
3557,2
3558,0
3559,5
3560,8
3561,0
3562,1
3563,2
3564,6
3565,7
3566,1
3567,4
3568,2
3569,4
3570,8
3571,7
3572,3
3573,4
3574,8
3575,2
3576,0
3577,5
3578,0
3579,3
3580,9
3581,5
3582,8
3583,1
3584,8
3585,6
3586,8
3587,2
3588,6
3589,2
3590,7
3591,6
3592,5
3593,6
3594,0
3595,9
3596,8
3597,0
3598,3
3599,6
3600,2
3601,4
3602,2
3603,8
3604,5
3605,8
3606,6
3607,9
3608,9
3609,4
3610,8
3611,2
3612,9
3613,3
3614,7
3615,5
3616,6
3617,5
3618,4
3619,0
3620,3
3621,1
3622,7
3623,0
3624,9
3625,8
3626,7
3627,7
3628,3
3629,9
3630,7
3631,7
3632,1
3633,0
3634,5
3635,0
3636,6
3637,4
3638,4
3639,9
3640,5
3641,7
3642,8
3643,5
3644,8
3645,4
3646,6
3647,9
3648,9
3649,2
3650,0
3651,5
3652,6
3653,6
3654,8
3655,3
3656,6
3657,5
3658,0
3659,6
3660,4
3661,7
3662,1
3663,1
3664,1
3665,6
3666,5
3667,4
3668,9
3669,8
3670,1
3671,5
3672,4
3673,4
3674,4
3675,4
3676,7
3677,8
3678,4
3679,1
3680,7
3681,9
3682,0
3683,3
3684,0
3685,8
3686,4
3687,7
3688,6
3689,6
3690,6
3691,4
3692,5
3693,4
3694,1
3695,0
3696,3
3697,4
3698,4
3699,7
3700,7
3701,9
3702,6
3703,4
3704,2
3705,1
3706,5
3707,3
3708,7
3709,6
3710,1
3711,8
3712,6
3713,8
3714,6
3715,7
3716,2
3717,6
3718,0
3719,5
3720,3
3721,8
3722,8
3723,1
3724,1
3725,1
3726,7
3727,2
3728,3
3729,6
3730,5
3731,5
3732,0
3733,3
3734,5
3735,3
3736,5
3737,5
3738,4
3739,8
3740,9
3741,1
3742,9
3743,8
3744,7
3745,5
3746,3
3747,2
3748,0
3749,1
3750,0
3751,4
3752,3
3753,0
3754,9
3755,4
3756,3
3757,9
3758,1
3759,7
3760,1
3761,8
3762,9
3763,1
3764,0
3765,6
3766,5
3767,9
3768,3
3769,6
3770,3
3771,2
3772,5
3773,1
3774,7
3775,7
3776,3
3777,8
3778,6
3779,3
3780,7
3781,5
3782,7
3783,2
3784,0
3785,0
3786,6
3787,2
3788,0
3789,4
3790,3
3791,0
3792,2
3793,1
3794,1
3795,5
3796,0
3797,2
3798,3
3799,0
3800,8
3801,2
3802,5
3803,6
3804,9
3805,7
3806,5
3807,8
3808,3
3809,9
3810,2
3811,9
3812,6
3813,3
3814,0
3815,1
3816,2
3817,0
3818,5
3819,1
3820,8
3821,9
3822,6
3823,5
3824,1
3825,1
3826,8
3827,8
3828,0
3829,7
3830,3
3831,3
3832,6
3833,9
3834,2
3835,9
3836,0
3837,0
3838,3
3839,5
3840,7
3841,6
3842,4
3843,6
3844,9
3845,5
3846,1
3847,5
3848,3
3849,3
3850,5
3851,1
3852,2
3853,3
3854,6
3855,3
3856,3
3857,3
3858,7
3859,8
3860,2
3861,6
3862,1
3863,9
3864,3
3865,0
3866,6
3867,1
3868,6
3869,3
3870,2
3871,8
3872,6
3873,2
3874,4
3875,0
3876,7
3877,0
3878,1
3879,9
3880,2
3881,5
3882,3
3883,9
3884,2
3885,8
3886,6
3887,5
3888,2
3889,7
3890,4
3891,7
3892,9
3893,3
3894,3
3895,3
3896,1
3897,0
3898,8
3899,7
3900,1
3901,0
3902,8
3903,4
3904,2
3905,3
3906,3
3907,7
3908,4
3909,7
3910,0
3911,0
3912,4
3913,3
3914,7
3915,7
3916,4
3917,0
3918,9
3919,2
3920,4
3921,0
3922,9
3923,9
3924,8
3925,2
3926,3
3927,9
3928,2
3929,1
3930,7
3931,0
3932,4
3933,3
3934,8
3935,3
3936,1
3937,5
3938,2
3939,9
3940,9
3941,0
3942,8
3943,3
3944,5
3945,4
3946,8
3947,7
3948,3
3949,3
3950,2
3951,0
3952,1
3953,4
3954,0
3955,4
3956,9
3957,1
3958,4
3959,5
3960,5
3961,4
3962,2
3963,7
3964,5
3965,8
3966,7
3967,4
3968,8
3969,9
3970,7
3971,9
3972,6
3973,9
3974,8
3975,1
3976,4
3977,7
3978,0
3979,1
3980,3
3981,8
3982,5
3983,2
3984,2
3985,7
3986,8
3987,2
3988,5
3989,6
3990,8
3991,0
3992,1
3993,9
3994,9
3995,7
3996,8
3997,5
3998,7
3999,8
4000,0
4001,6
4002,7
4003,0
4004,9
4005,1
4006,7
4007,3
4008,9
4009,3
4010,4
4011,1
4012,8
4013,7
4014,0
4015,8
4016,7
4017,0
4018,5
4019,7
4020,5
4021,6
4022,3
4023,6
4024,8
4025,4
4026,9
4027,8
4028,2
4029,8
4030,9
4031,9
4032,5
4033,6
4034,6
4035,8
4036,9
4037,5
4038,5
4039,8
4040,4
4041,2
4042,5
4043,1
4044,0
4045,0
4046,7
4047,7
4048,2
4049,1
4050,8
4051,8
4052,3
4053,9
4054,5
4055,5
4056,8
4057,9
4058,8
4059,7
4060,9
4061,6
4062,8
4063,3
4064,4
4065,2
4066,7
4067,3
4068,5
4069,1
4070,3
4071,0
4072,5
4073,1
4074,9
4075,6
4076,5
4077,8
4078,6
4079,8
4080,4
4081,6
4082,6
4083,0
4084,8
4085,1
4086,8
4087,6
4088,1
4089,2
4090,3
4091,7
4092,8
4093,3
4094,5
4095,4
4096,7
4097,2
4098,8
4099,2
4100,4
4101,1
4102,6
4103,0
4104,1
4105,8
4106,1
4107,7
4108,4
4109,1
4110,1
4111,2
4112,9
4113,3
4114,0
4115,1
4116,7
4117,3
4118,5
4119,8
4120,2
4121,9
4122,3
4123,0
4124,5
4125,5
4126,8
4127,7
4128,3
4129,8
4130,5
4131,7
4132,1
4133,3
4134,0
4135,8
4136,0
4137,2
4138,1
4139,4
4140,6
4141,8
4142,8
4143,1
4144,6
4145,7
4146,7
4147,7
4148,8
4149,6
4150,2
4151,0
4152,4
4153,8
4154,2
4155,9
4156,9
4157,2
4158,3
4159,5
4160,9
4161,1
4162,2
4163,1
4164,9
4165,8
4166,6
4167,5
4168,5
4169,5
4170,1
4171,8
4172,3
4173,4
4174,7
4175,0
4176,2
4177,8
4178,0
4179,9
4180,3
4181,5
4182,3
4183,5
4184,4
4185,9
4186,1
4187,1
4188,6
4189,6
4190,8
4191,2
4192,9
4193,8
4194,6
4195,4
4196,5
4197,8
4198,4
4199,8
4200,4
4201,3
4202,0
4203,9
4204,5
4205,8
4206,5
4207,2
4208,0
4209,7
4210,8
4211,3
4212,7
4213,1
4214,6
4215,6
4216,6
4217,8
4218,2
4219,0
4220,9
4221,5
4222,0
4223,7
4224,3
4225,2
4226,5
4227,1
4228,4
4229,8
4230,6
4231,2
4232,9
4233,3
4234,7
4235,2
4236,8
4237,0
4238,6
4239,9
4240,1
4241,6
4242,3
4243,1
4244,4
4245,5
4246,8
4247,9
4248,0
4249,3
4250,8
4251,1
4252,7
4253,7
4254,2
4255,2
4256,3
4257,2
4258,0
4259,3
4260,4
4261,1
4262,5
4263,9
4264,4
4265,1
4266,6
4267,8
4268,2
4269,6
4270,2
4271,1
4272,5
4273,9
4274,3
4275,6
4276,1
4277,3
4278,6
4279,4
4280,1
4281,7
4282,9
4283,3
4284,4
4285,9
4286,7
4287,5
4288,4
4289,6
4290,5
4291,7
4292,1
4293,5
4294,2
4295,3
4296,9
4297,4
4298,5
4299,6
4300,8
4301,4
4302,6
4303,9
4304,0
4305,1
4306,7
4307,3
4308,1
4309,2
4310,6
4311,6
4312,3
4313,7
4314,1
4315,5
4316,7
4317,9
4318,7
4319,9
4320,0
4321,0
4322,1
4323,8
4324,1
4325,6
4326,1
4327,4
4328,0
4329,5
4330,7
4331,6
4332,1
4333,2
4334,7
4335,8
4336,6
4337,9
4338,0
4339,9
4340,1
4341,3
4342,6
4343,8
4344,9
4345,1
4346,7
4347,4
4348,2
4349,3
4350,2
4351,3
4352,2
4353,4
4354,6
4355,9
4356,3
4357,6
4358,6
4359,2
4360,3
4361,4
4362,6
4363,3
4364,5
4365,7
4366,0
4367,1
4368,9
4369,5
4370,2
4371,1
4372,6
4373,8
4374,0
4375,1
4376,3
4377,8
4378,9
4379,3
4380,0
4381,9
4382,0
4383,2
4384,1
4385,1
4386,0
4387,7
4388,3
4389,4
4390,9
4391,1
4392,4
4393,9
4394,1
4395,6
4396,7
4397,4
4398,6
4399,4
4400,9
4401,7
4402,3
4403,3
4404,1
4405,1
4406,5
4407,5
4408,0
4409,9
4410,8
4411,4
4412,7
4413,8
4414,4
4415,0
4416,9
4417,4
4418,8
4419,2
4420,5
4421,9
4422,1
4423,4
4424,0
4425,1
4426,9
4427,0
4428,7
4429,3
4430,1
4431,0
4432,0
4433,7
4434,9
4435,9
4436,6
4437,5
4438,3
4439,7
4440,8
4441,4
4442,1
4443,6
4444,4
4445,9
4446,6
4447,6
4448,2
4449,1
4450,5
4451,2
4452,5
4453,7
4454,3
4455,3
4456,8
4457,1
4458,4
4459,5
4460,8
4461,7
4462,8
4463,7
4464,9
4465,8
4466,4
4467,2
4468,4
4469,3
4470,3
4471,8
4472,2
4473,4
4474,0
4475,5
4476,7
4477,4
4478,4
4479,5
4480,7
4481,8
4482,7
4483,9
4484,8
4485,5
4486,0
4487,3
4488,6
4489,3
4490,7
4491,2
4492,3
4493,0
4494,2
4495,4
4496,7
4497,7
4498,1
4499,5
4500,9
4501,2
4502,6
4503,6
4504,2
4505,5
4506,2
4507,7
4508,8
4509,3
4510,9
4511,0
4512,1
4513,9
4514,8
4515,5
4516,2
4517,2
4518,7
4519,8
4520,3
4521,1
4522,0
4523,5
4524,0
4525,0
4526,6
4527,2
4528,4
4529,5
4530,0
4531,0
4532,1
4533,8
4534,7
4535,7
4536,6
4537,6
4538,1
4539,9
4540,6
4541,5
4542,9
4543,7
4544,0
4545,0
4546,9
4547,7
4548,6
4549,5
4550,0
4551,2
4552,0
4553,3
4554,9
4555,5
4556,7
4557,8
4558,7
4559,1
4560,7
4561,2
4562,6
4563,6
4564,1
4565,0
4566,9
4567,2
4568,2
4569,4
4570,8
4571,2
4572,0
4573,6
4574,1
4575,5
4576,1
4577,5
4578,0
4579,9
4580,2
4581,9
4582,8
4583,1
4584,1
4585,0
4586,0
4587,8
4588,8
4589,5
4590,7
4591,1
4592,3
4593,3
4594,2
4595,0
4596,9
4597,4
4598,1
4599,6
4600,1
4601,1
4602,0
4603,4
4604,2
4605,4
4606,6
4607,6
4608,6
4609,0
4610,9
4611,0
4612,0
4613,0
4614,3
4615,6
4616,1
4617,2
4618,2
4619,9
4620,7
4621,7
4622,0
4623,2
4624,3
4625,2
4626,2
4627,9
4628,8
4629,8
4630,9
4631,5
4632,1
4633,8
4634,7
4635,1
4636,0
4637,0
4638,0
4639,3
4640,2
4641,9
4642,0
4643,8
4644,9
4645,8
4646,3
4647,3
4648,7
4649,8
4650,5
4651,9
4652,9
4653,8
4654,3
4655,9
4656,1
4657,0
4658,4
4659,3
4660,5
4661,8
4662,1
4663,4
4664,5
4665,5
4666,8
4667,2
4668,7
4669,0
4670,6
4671,4
4672,3
4673,3
4674,7
4675,6
4676,0
4677,3
4678,3
4679,7
4680,6
4681,6
4682,3
4683,0
4684,9
4685,9
4686,3
4687,8
4688,1
4689,7
4690,2
4691,4
4692,9
4693,1
4694,8
4695,0
4696,2
4697,3
4698,2
4699,2
4700,0
4701,1
4702,1
4703,1
4704,7
4705,9
4706,1
4707,0
4708,3
4709,1
4710,1
4711,5
4712,2
4713,0
4714,1
4715,5
4716,1
4717,1
4718,2
4719,4
4720,9
4721,6
4722,8
4723,0
4724,7
4725,7
4726,0
4727,7
4728,1
4729,1
4730,9
4731,4
4732,9
4733,6
4734,8
4735,1
4736,9
4737,9
4738,2
4739,9
4740,1
4741,6
4742,7
4743,0
4744,3
4745,8
4746,7
4747,5
4748,6
4749,4
4750,2
4751,0
4752,0
4753,5
4754,5
4755,5
4756,8
4757,3
4758,2
4759,4
4760,3
4761,0
4762,3
4763,4
4764,2
4765,8
4766,1
4767,8
4768,7
4769,4
4770,5
4771,5
4772,5
4773,1
4774,6
4775,6
4776,2
4777,7
4778,6
4779,1
4780,8
4781,2
4782,2
4783,8
4784,6
4785,5
4786,8
4787,7
4788,9
4789,5
4790,9
4791,3
4792,6
4793,8
4794,8
4795,8
4796,1
4797,7
4798,6
4799,5
4800,6
4801,7
4802,8
4803,5
4804,4
4805,9
4806,6
4807,4
4808,8
4809,8
4810,1
4811,8
4812,4
4813,9
4814,2
4815,1
4816,2
4817,2
4818,7
4819,9
4820,5
4821,9
4822,5
4823,1
4824,5
4825,4
4826,9
4827,5
4828,7
4829,5
4830,3
4831,6
4832,4
4833,2
4834,8
4835,8
4836,8
4837,3
4838,6
4839,9
4840,9
4841,6
4842,6
4843,3
4844,5
4845,1
4846,1
4847,7
4848,5
4849,1
4850,3
4851,9
4852,8
4853,3
4854,0
4855,5
4856,4
4857,1
4858,0
4859,1
4860,1
4861,0
4862,5
4863,7
4864,6
4865,4
4866,6
4867,1
4868,2
4869,8
4870,6
4871,0
4872,9
4873,6
4874,3
4875,7
4876,0
4877,5
4878,9
4879,3
4880,8
4881,5
4882,1
4883,2
4884,6
4885,4
4886,8
4887,2
4888,7
4889,6
4890,3
4891,2
4892,3
4893,1
4894,2
4895,8
4896,5
4897,0
4898,1
4899,1
4900,1
4901,6
4902,7
4903,5
4904,5
4905,4
4906,5
4907,6
4908,0
4909,2
4910,7
4911,5
4912,4
4913,0
4914,5
4915,2
4916,8
4917,6
4918,1
4919,1
4920,5
4921,2
4922,8
4923,7
4924,9
4925,5
4926,5
4927,0
4928,8
4929,1
4930,9
4931,3
4932,0
4933,4
4934,7
4935,0
4936,2
4937,2
4938,6
4939,5
4940,2
4941,2
4942,0
4943,1
4944,6
4945,7
4946,0
4947,3
4948,6
4949,8
4950,2
4951,6
4952,7
4953,3
4954,1
4955,2
4956,6
4957,9
4958,0
4959,2
4960,8
4961,4
4962,1
4963,2
4964,6
4965,7
4966,8
4967,1
4968,1
4969,8
4970,2
4971,8
4972,5
4973,9
4974,3
4975,5
4976,6
4977,0
4978,1
4979,9
4980,8
4981,0
4982,4
4983,7
4984,3
4985,0
4986,2
4987,3
4988,9
4989,1
4990,0
4991,3
4992,2
4993,2
4994,6
4995,8
4996,9
4997,7
4998,3
4999,7
5000,7
5001,8
5002,2
5003,7
5004,1
5005,3
5006,1
5007,6
5008,5
5009,8
5010,3
5011,3
5012,3
5013,8
5014,7
5015,9
5016,6
5017,6
5018,4
5019,5
5020,7
5021,5
5022,3
5023,0
5024,9
5025,7
5026,3
5027,2
5028,4
5029,0
5030,9
5031,4
5032,2
5033,8
5034,5
5035,2
5036,0
5037,8
5038,4
5039,1
5040,3
5041,2
5042,0
5043,2
5044,9
5045,1
5046,1
5047,0
5048,3
5049,9
5050,8
5051,0
5052,1
5053,3
5054,5
5055,6
5056,1
5057,4
5058,5
5059,2
5060,6
5061,9
5062,1
5063,9
5064,5
5065,2
5066,7
5067,5
5068,8
5069,0
5070,2
5071,9
5072,5
5073,2
5074,6
5075,5
5076,2
5077,3
5078,3
5079,0
5080,4
5081,2
5082,1
5083,8
5084,8
5085,4
5086,2
5087,6
5088,7
5089,6
5090,6
5091,9
5092,3
5093,5
5094,4
5095,3
5096,7
5097,3
5098,0
5099,1
5100,1
5101,1
5102,2
5103,3
5104,7
5105,3
5106,0
5107,2
5108,4
5109,2
5110,1
5111,5
5112,8
5113,2
5114,1
5115,8
5116,9
5117,7
5118,6
5119,7
5120,9
5121,8
5122,7
5123,0
5124,2
5125,7
5126,7
5127,5
5128,0
5129,6
5130,1
5131,8
5132,2
5133,2
5134,4
5135,8
5136,9
5137,7
5138,0
5139,6
5140,2
5141,0
5142,4
5143,5
5144,5
5145,3
5146,5
5147,9
5148,0
5149,6
5150,7
5151,0
5152,1
5153,8
5154,8
5155,4
5156,5
5157,9
5158,4
5159,7
5160,3
5161,0
5162,1
5163,8
5164,8
5165,9
5166,1
5167,7
5168,1
5169,5
5170,2
5171,9
5172,3
5173,0
5174,2
5175,9
5176,2
5177,2
5178,0
5179,7
5180,1
5181,3
5182,5
5183,1
5184,3
5185,9
5186,7
5187,8
5188,7
5189,0
5190,7
5191,1
5192,4
5193,3
5194,6
5195,0
5196,4
5197,0
5198,1
5199,3
5200,6
5201,9
5202,9
5203,0
5204,7
5205,1
5206,8
5207,7
5208,6
5209,3
5210,6
5211,5
5212,8
5213,4
5214,0
5215,2
5216,0
5217,0
5218,2
5219,0
5220,2
5221,2
5222,3
5223,2
5224,5
5225,8
5226,6
5227,2
5228,8
5229,0
5230,1
5231,0
5232,3
5233,6
5234,6
5235,5
5236,7
5237,4
5238,2
5239,0
5240,8
5241,9
5242,7
5243,4
5244,1
5245,2
5246,7
5247,4
5248,0
5249,9
5250,0
5251,8
5252,1
5253,8
5254,2
5255,7
5256,3
5257,7
5258,2
5259,5
5260,8
5261,6
5262,1
5263,6
5264,3
5265,6
5266,1
5267,3
5268,6
5269,2
5270,3
5271,0
5272,6
5273,5
5274,2
5275,4
5276,4
5277,4
5278,8
5279,6
5280,9
5281,1
5282,3
5283,1
5284,0
5285,2
5286,3
5287,1
5288,7
5289,6
5290,1
5291,2
5292,7
5293,8
5294,7
5295,8
5296,7
5297,4
5298,5
5299,7
5300,7
5301,8
5302,2
5303,3
5304,2
5305,6
5306,8
5307,4
5308,9
5309,2
5310,8
5311,4
5312,0
5313,1
5314,4
5315,1
5316,1
5317,6
5318,7
5319,8
5320,7
5321,4
5322,4
5323,0
5324,1
5325,5
5326,2
5327,3
5328,4
5329,9
5330,6
5331,2
5332,9
5333,7
5334,2
5335,0
5336,3
5337,1
5338,9
5339,4
5340,4
5341,0
5342,5
5343,6
5344,7
5345,2
5346,9
5347,0
5348,7
5349,4
5350,6
5351,8
5352,2
5353,5
5354,5
5355,3
5356,3
5357,3
5358,8
5359,9
5360,7
5361,6
5362,9
5363,0
5364,7
5365,7
5366,7
5367,2
5368,7
5369,0
5370,4
5371,9
5372,2
5373,9
5374,7
5375,5
5376,8
5377,2
5378,4
5379,1
5380,9
5381,8
5382,9
5383,7
5384,0
5385,1
5386,7
5387,9
5388,4
5389,0
5390,5
5391,3
5392,5
5393,9
5394,4
5395,3
5396,7
5397,3
5398,9
5399,9
5400,8
5401,9
5402,1
5403,4
5404,8
5405,7
5406,7
5407,5
5408,8
5409,1
5410,8
5411,6
5412,1
5413,3
5414,8
5415,1
5416,4
5417,5
5418,3
5419,1
5420,4
5421,5
5422,7
5423,5
5424,0
5425,0
5426,7
5427,6
5428,9
5429,1
5430,3
5431,6
5432,4
5433,0
5434,1
5435,0
5436,2
5437,2
5438,7
5439,1
5440,5
5441,3
5442,6
5443,4
5444,2
5445,9
5446,3
5447,3
5448,6
5449,6
5450,1
5451,0
5452,4
5453,2
5454,9
5455,6
5456,8
5457,5
5458,9
5459,7
5460,1
5461,6
5462,8
5463,1
5464,6
5465,4
5466,0
5467,5
5468,7
5469,2
5470,6
5471,7
5472,3
5473,1
5474,3
5475,2
5476,0
5477,3
5478,3
5479,0
5480,9
5481,6
5482,7
5483,1
5484,2
5485,1
5486,5
5487,6
5488,6
5489,2
5490,3
5491,9
5492,3
5493,5
5494,0
5495,3
5496,1
5497,4
5498,1
5499,0
5500,6
5501,1
5502,1
5503,9
5504,7
5505,3
5506,2
5507,9
5508,6
5509,6
5510,1
5511,6
5512,6
5513,7
5514,8
5515,0
5516,9
5517,0
5518,5
5519,3
5520,7
5521,3
5522,9
5523,9
5524,2
5525,7
5526,0
5527,3
5528,8
5529,0
5530,9
5531,5
5532,3
5533,6
5534,7
5535,8
5536,4
5537,9
5538,8
5539,1
5540,3
5541,3
5542,8
5543,9
5544,3
5545,3
5546,1
5547,1
5548,1
5549,3
5550,3
5551,9
5552,9
5553,6
5554,1
5555,0
5556,9
5557,6
5558,8
5559,2
5560,2
5561,6
5562,5
5563,9
5564,1
5565,9
5566,4
5567,2
5568,7
5569,7
5570,9
5571,7
5572,1
5573,9
5574,9
5575,7
5576,0
5577,3
5578,8
5579,1
5580,0
5581,3
5582,5
5583,7
5584,9
5585,2
5586,3
5587,7
5588,1
5589,3
5590,5
5591,1
5592,5
5593,8
5594,5
5595,9
5596,6
5597,0
5598,0
5599,2
5600,2
5601,0
5602,7
5603,7
5604,2
5605,2
5606,6
5607,5
5608,7
5609,8
5610,5
5611,3
5612,0
5613,2
5614,7
5615,6
5616,9
5617,2
5618,3
5619,5
5620,1
5621,6
5622,2
5623,8
5624,0
5625,2
5626,8
5627,9
5628,3
5629,9
5630,4
5631,7
5632,8
5633,4
5634,1
5635,3
5636,9
5637,3
5638,4
5639,0
5640,8
5641,0
5642,9
5643,1
5644,8
5645,5
5646,5
5647,9
5648,4
5649,1
5650,8
5651,7
5652,7
5653,4
5654,4
5655,3
5656,3
5657,7
5658,5
5659,6
5660,5
5661,4
5662,6
5663,9
5664,6
5665,4
5666,1
5667,5
5668,3
5669,8
5670,0
5671,6
5672,0
5673,0
5674,2
5675,5
5676,7
5677,9
5678,9
5679,0
5680,1
5681,5
5682,8
5683,9
5684,1
5685,8
5686,1
5687,4
5688,6
5689,1
5690,0
5691,2
5692,1
5693,6
5694,1
5695,6
5696,2
5697,4
5698,3
5699,7
5700,7
5701,5
5702,1
5703,8
5704,3
5705,6
5706,2
5707,7
5708,9
5709,6
5710,3
5711,6
5712,9
5713,5
5714,1
5715,9
5716,9
5717,5
5718,9
5719,6
5720,6
5721,6
5722,7
5723,9
5724,6
5725,2
5726,7
5727,2
5728,5
5729,8
5730,7
5731,6
5732,3
5733,5
5734,9
5735,3
5736,9
5737,0
5738,4
5739,3
5740,7
5741,7
5742,8
5743,7
5744,4
5745,4
5746,2
5747,4
5748,0
5749,1
5750,3
5751,1
5752,7
5753,5
5754,3
5755,6
5756,1
5757,2
5758,2
5759,6
5760,5
5761,7
5762,6
5763,5
5764,9
5765,2
5766,9
5767,9
5768,6
5769,4
5770,8
5771,5
5772,3
5773,1
5774,7
5775,4
5776,7
5777,7
5778,8
5779,1
5780,5
5781,3
5782,4
5783,9
5784,8
5785,7
5786,9
5787,4
5788,0
5789,2
5790,0
5791,9
5792,8
5793,5
5794,9
